X,Y,osm_id,amenity,healthcare,name,operator,source,speciality,operator_t,contact_nu,operationa,opening_ho,beds,staff_doct,staff_nurs,health_ame,dispensing,wheelchair,emergency,insurance,water_sour,electricit,is_in_heal,is_in_heal2,url,addr_house,addr_stree,addr_postc,addr_city,changeset_,changeset_2,changeset_3,changeset_4,location
19.9445631267372,42.5969548489126,1624722125,pharmacy,pharmacy,Državna,,,,,,,,,,,,,,,,,,,,,,,,,82620397,4,2020-03-25 16:54:44+00:00,Kalepom,"Državna, Čaršija, Prnjavor, Plav, Opština Plav, 84325, Crna Gora / Црна Гора"
19.9432506883383,42.5971601217213,1624722145,pharmacy,pharmacy,Prima,,,,,,,,,,,,,,,,,,,,,,,,,82620397,3,2020-03-25 16:54:44+00:00,Kalepom,"Prima, Racina, Ribare, Plav, Opština Plav, 84325, Crna Gora / Црна Гора"
19.8312483453726,42.5639160688116,1664467795,hospital,,Dom zdravlja,,,,,,,,,,,,,,no,,,,,,,,,,,10900793,1,2012-03-07 15:34:55+00:00,emco0mne,"Dom zdravlja, Čaršijska, Gusinje, Opština Gusinje, 84326, Crna Gora / Црна Гора"
18.5159356242274,42.4592428619808,1740288750,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,16661972,3,2013-06-22 21:28:03+00:00,dkiselev,"14, Obala Nikole Kovačevića, Gomila, Igalo, Opština Herceg Novi, 85347, Crna Gora / Црна Гора"
18.5167836213715,42.4595224822706,1740605744,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,16661972,4,2013-06-22 21:28:03+00:00,dkiselev,"Evona, Sava Ilića, Gomila, Igalo, Opština Herceg Novi, 85347, Crna Gora / Црна Гора"
18.5727493374039,42.4513053673135,1804743431,pharmacy,pharmacy,,,,,,,,,,,,,no,,,,,,,,,,,,,106658657,3,2021-06-20 09:37:44+00:00,TheEdgeOfRage,"Merkator SM zelenika hercer novi, Poštarska, Zelenika, Opština Herceg Novi, 85348, Crna Gora / Црна Гора"
19.2438632626167,42.4365893437308,1859911249,hospital,hospital,Institut za bolesti đece,,,,,,,,,,,,,,,,,,,,,bb,Ljubljanska,81000.0,Podgorica,106287192,6,2021-06-13 15:17:06+00:00,Linfindel,"Institut za bolesti djece, Ljubljanska, Kruševac, Podgorica, Glavni grad Podgorica, 81000, Crna Gora / Црна Гора"
18.5313028378677,42.45373385612,1878519294,pharmacy,,Apoteka Veselin,,,,,,,,,,,,no,,,,,,,,,,,,,125453544,2,2022-08-27 18:52:10+00:00,Tr4sK,"Apoteka Veselin, Njegoševa, Topla, Marići, Herceg Novi, Opština Herceg Novi, 85340, Crna Gora / Црна Гора"
18.9247399851009,42.3903699370704,1886672695,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,82619897,2,2020-03-25 16:38:27+00:00,Kalepom,"Vista, Ulica Skadarska, Borovik, Cetinje, Prijestolnica Cetinje, 81250, Crna Gora / Црна Гора"
19.2529492456568,42.4441053963065,1973623605,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,106287192,3,2021-06-13 15:17:06+00:00,Linfindel,"Benu Apoteka, Svetozara Markovića, Podgorica, Glavni grad Podgorica, 81000, Crna Gora / Црна Гора"
18.5202804675564,42.459534133116,2119424027,dentist,,,,,,,,,,,,,,,,,,,,,,,,,,,14709300,1,2013-01-19 15:44:57+00:00,dkiselev,"15, 29 Decembra, Topla, Herceg Novi, Opština Herceg Novi, 85347, Crna Gora / Црна Гора"
18.559200074743,42.4549894652153,2157899044,pharmacy,pharmacy,,,,,,,,,,,,,no,,,,,,,,,,,,,106658657,3,2021-06-20 09:37:44+00:00,TheEdgeOfRage,"Moj Lab, Narodnog fronta, Meljine, Opština Herceg Novi, 85348, Crna Gora / Црна Гора"
18.6989715791036,42.4309273681371,2178502471,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,82620059,2,2020-03-25 16:44:12+00:00,Kalepom,"Apoteka HELP, II. Dalmatinske, Tivat, Opština Tivat, 82000, Crna Gora / Црна Гора"
18.6977564546005,42.4335199746077,2178502429,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,82620059,3,2020-03-25 16:44:12+00:00,Kalepom,"Emergency Room Accesss, Tivat, Opština Tivat, 82000, Crna Gora / Црна Гора"
18.5438035244416,42.4512964824961,2189776167,pharmacy,pharmacy,,,,,,,,,,,,,no,,,,,,,,,,,,,75634411,2,2019-10-13 20:42:03+00:00,Badojo,"67, Save Kovačevića, Nemila, Herceg Novi, Opština Herceg Novi, 85340, Crna Gora / Црна Гора"
18.5477047974547,42.4508901278303,2189776165,pharmacy,pharmacy,,,,,,,,,,,,,no,,,,,,,,,,,,,106658657,2,2021-06-20 09:37:44+00:00,TheEdgeOfRage,"Scorpion, Bokeljska Mornarica, Savina, Herceg Novi, Opština Herceg Novi, 85340, Crna Gora / Црна Гора"
19.3134748846537,42.4476439843693,2199619244,hospital,,JU Kakaricka Gora,,,,,,,,,,,,,,,,,,,,,,,,,71953103,4,2019-07-06 07:50:12+00:00,Pedja,"JU Kakaricka Gora, Vojvode Vasa Bracanova, Podgorica, Glavni grad Podgorica, 81000, Crna Gora / Црна Гора"
18.9257468193101,42.3874033300802,2200422659,pharmacy,pharmacy,Gradska apoteka,,,,,,,,,,,,,,,,,,,,,,,,,82619897,3,2020-03-25 16:38:27+00:00,Kalepom,"Gradska apoteka, Ulica Njegoševa, Borovik, Cetinje, Prijestolnica Cetinje, 81250, Crna Gora / Црна Гора"
19.2473277546555,42.4365124816787,2203099509,hospital,hospital,Klinika za onkologiju i radioterapiju,,,,,,,,,,,,,,,,,,,,,bb,Ljubljanska,,,106287192,5,2021-06-13 15:17:06+00:00,Linfindel,"Klinika za onkologiju i radioterapiju, Džona Džeksona, Kruševac, Podgorica, Glavni grad Podgorica, 81000, Crna Gora / Црна Гора"
19.2513892896572,42.4412202614151,2234852241,pharmacy,pharmacy,"Apoteka ""Petanović""",,,,,,,,,,,,,,,,,,,,,,,,,106287192,3,2021-06-13 15:17:06+00:00,Linfindel,"Apoteka ""Petanović"", Ivana Vujoševića, Stara Varoš, Podgorica, Glavni grad Podgorica, 81000, Crna Gora / Црна Гора"
18.5550551398047,42.4515471852201,2261622973,hospital,hospital,Porodilište Meljine,,,maternity,,,,,,,,,,,yes,,,,,,,,,,,106658657,3,2021-06-20 09:37:44+00:00,TheEdgeOfRage,"Porodilište Meljine, Braće Grakalić, Savina, Herceg Novi, Opština Herceg Novi, 85340, Crna Gora / Црна Гора"
19.2494115796034,42.4431820458529,2270743823,dentist,dentist,Asteria,,,,,,,,,,,,,,,,,,,,,,,,,106287192,2,2021-06-13 15:17:06+00:00,Linfindel,"Asteria, Bulevar Svetog Petra Cetinjskog, Kruševac, Podgorica, Glavni grad Podgorica, 81000, Crna Gora / Црна Гора"
19.2488326415512,42.4434000591544,2270743857,pharmacy,pharmacy,Lijek,,,,,,,,,,,,,,,,,,,,,,,,,106287192,2,2021-06-13 15:17:06+00:00,Linfindel,"Benu Apoteka, 22, Moskovska, Kruševac, Podgorica, Glavni grad Podgorica, 81000, Crna Gora / Црна Гора"
19.2473094821065,42.4415981176102,2270744090,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,106287192,2,2021-06-13 15:17:06+00:00,Linfindel,"Vektra, Moskovska, Kruševac, Podgorica, Glavni grad Podgorica, 81000, Crna Gora / Црна Гора"
18.5252113735554,42.4571039679289,2278747117,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,,76611358,2,2019-11-04 19:51:10+00:00,Badojo,"3, Mića Vavića, Topla, Marići, Herceg Novi, Opština Herceg Novi, 85347, Crna Gora / Црна Гора"
18.5369579403008,42.451539054774,2283108212,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,106658657,3,2021-06-20 09:37:44+00:00,TheEdgeOfRage,"1, Stepenište 28. oktobar, Stari grad, Herceg Novi, Opština Herceg Novi, 85340, Crna Gora / Црна Гора"
19.219226669895,41.9291582295187,2290525511,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,15962124,1,2013-05-03 15:56:35+00:00,eLiburnia,"D.Z. Budo Tomovic, Bulevar Boško Strugar - Bulevardi Nëna Terezë, Meraja, Ulcinj - Ulqin, Opština Ulcinj - Komuna e Ulqinit, 85360, Crna Gora / Црна Гора"
19.2193097345554,41.9291423877218,2290525516,hospital,,D.Z. Budo Tomovic,,,,,,,,,,,,,,yes,,,,,,,,,,,15962124,1,2013-05-03 15:56:35+00:00,eLiburnia,"D.Z. Budo Tomovic, Bulevar Boško Strugar - Bulevardi Nëna Terezë, Meraja, Ulcinj - Ulqin, Opština Ulcinj - Komuna e Ulqinit, 85360, Crna Gora / Црна Гора"
20.1651567971723,42.8425006907239,2298195424,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,109828329,3,2021-08-17 18:28:30+00:00,Note Control,"Elgrande Henga, Hivzije Ćatovića, Rožaje, Opština Rožaje, 84310, Crna Gora / Црна Гора"
18.5355283228955,42.4515960517155,2306706357,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,78086085,2,2019-12-07 12:48:54+00:00,Badojo,"3, Save Kovačevića, Dubrava, Marići, Herceg Novi, Opština Herceg Novi, 85340, Crna Gora / Црна Гора"
18.5365057366246,42.451906182133,2326004401,pharmacy,pharmacy,Paradiso,,,,,,,,,,,,,,,,,,,,,,,,,106658657,3,2021-06-20 09:37:44+00:00,TheEdgeOfRage,"32, Trg Nikole Đurkovića, Dubrava, Marići, Herceg Novi, Opština Herceg Novi, 85340, Crna Gora / Црна Гора"
18.9419648799415,42.2078911272982,2411854561,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,77959888,3,2019-12-04 20:45:44+00:00,Badojo,"Garfield, XI, Petrovac na Moru, Opština Budva, 85300, Crna Gora / Црна Гора"
18.9421583342667,42.2080661414365,2411854590,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,17277076,1,2013-08-09 10:29:41+00:00,Eugene Krevenets,"Garfield, XI, Petrovac na Moru, Opština Budva, 85300, Crna Gora / Црна Гора"
19.2626487840092,42.4456952757004,2418334755,hospital,hospital,Emergency Center,,,,,,,,,,,,,,yes,,,,,,,,,,,106287192,3,2021-06-13 15:17:06+00:00,Linfindel,"Fond za zdravstveno osiguranje, Vaka Đurovića, Podgorica, Glavni grad Podgorica, 81110, Crna Gora / Црна Гора"
19.1032031927007,43.1507696550872,2423819266,clinic,,Vojno Odmaraliste,,,,,,,,,,,,,,,,,,,,,,,,,115280543,2,2021-12-23 05:21:54+00:00,Pedja,"Vojno Odmaraliste, Njegoševa, Ivan Do, Pitomine, Opština Žabljak, 84220, Crna Gora / Црна Гора"
18.7698237228103,42.4213375488972,2427822219,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,17452391,1,2013-08-22 09:22:38+00:00,mad_korney,"Altermodus kotor, Put prvoboraca, Kotor, Opština Kotor, 85339, Crna Gora / Црна Гора"
19.2766125317821,42.4353108520397,2430531052,pharmacy,pharmacy,Holos,,,,,,,,,,,,,,,,,,,,,,,,,110566720,4,2021-09-01 12:52:22+00:00,CRCulver,"Holos, Bulevar Pera Ćetkovića, Konik, Podgorica, Glavni grad Podgorica, 20000, Crna Gora / Црна Гора"
18.5288939627146,42.4573687522502,2441580364,dentist,dentist,Veselinović,,,,,,,,,,,,,,,,,,,,,,,,,75611248,2,2019-10-12 22:54:23+00:00,Badojo,"88, Orjenskog Bataljona, Topla, Marići, Herceg Novi, Opština Herceg Novi, 85340, Crna Gora / Црна Гора"
18.5277205800894,42.4577916192653,2441580435,pharmacy,,,,,,,,,,,,,,no,,,,,,,,,,,,,17621258,1,2013-09-01 16:08:49+00:00,dkiselev,"8, Nikole Ljubibratića, Topla, Marići, Herceg Novi, Opština Herceg Novi, 85347, Crna Gora / Црна Гора"
18.8403862717623,42.2899754403525,2465837342,hospital,,Tourist ambulance,,,,,,,,,,,,,,,,,,,,,,,,,51240773,3,2017-08-18 18:45:38+00:00,Alexandr Ivanov,"Dom Zdravlja, Popa Jola Zeca, Budva, Opština Budva, 83510, Crna Gora / Црна Гора"
19.2439055912278,42.4385505414353,2877181745,hospital,hospital,Stomatološka poliklinika,,,,,,,,,,,,,,,,,,,,,bb,Ljubljanska,81000.0,Podgorica,106287192,6,2021-06-13 15:17:06+00:00,Linfindel,"Klinički centar Crne Gore, bb, Ljubljanska, Kruševac, Podgorica, Glavni grad Podgorica, 81000, Crna Gora / Црна Гора"
19.2435743384144,42.4383715878026,2877181746,hospital,hospital,Institut za patologiju,,,,,,,,,,,,,,,,,,,,,,,,,106287192,4,2021-06-13 15:17:06+00:00,Linfindel,"Institut za patologiju, Ljubljanska, Kruševac, Podgorica, Glavni grad Podgorica, 81000, Crna Gora / Црна Гора"
19.2471649780958,42.4377749639347,2877181747,hospital,hospital,Institut za javno zdravlje CG,,,,,,,,,,,,,,,,,,,,,,Džona Džeksona,81000.0,Podgorica,106287192,4,2021-06-13 15:17:06+00:00,Linfindel,"Klinički centar Crne Gore, bb, Ljubljanska, Kruševac, Podgorica, Glavni grad Podgorica, 81000, Crna Gora / Црна Гора"
19.2605310961724,42.4352039827743,2878357639,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,106287192,2,2021-06-13 15:17:06+00:00,Linfindel,"Gradić Pejton, Oktobarske revolucije, Stara Varoš, Podgorica, Glavni grad Podgorica, 81108, Crna Gora / Црна Гора"
19.2550009679156,42.4286835326575,2878357638,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,Radosava Burića,,Podgorica,106287192,2,2021-06-13 15:17:06+00:00,Linfindel,"Ambasada Turske, Radosava Burića, Pobrežje, Podgorica, Glavni grad Podgorica, 81106, Crna Gora / Црна Гора"
19.7477276255713,43.0350743294022,2914696424,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,82620256,3,2020-03-25 16:50:13+00:00,Kalepom,"kuca hemije 17, Tomaša Žižića, Gornja Mahala, Bijelo Polje, Opština Bijelo Polje, 84000, Crna Gora / Црна Гора"
19.7505312883639,43.0358421955519,2914696439,pharmacy,pharmacy,Stanić,,,,,,,,,,,,,,,,,,,,,1,Voja Lješnjaka,,Bijelo Polje,82620256,6,2020-03-25 16:50:13+00:00,Kalepom,"Stanić, 1, Voja Lješnjaka, Stara Pijaca, Bijelo Polje, Opština Bijelo Polje, 84000, Crna Gora / Црна Гора"
19.7483467967588,43.0333341624843,2914696440,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,82620256,4,2020-03-25 16:50:13+00:00,Kalepom,"Lepa Brena, Tršova, Stara Pijaca, Bijelo Polje, Opština Bijelo Polje, 84000, Crna Gora / Црна Гора"
19.7498566289774,43.0347737543544,3017302851,pharmacy,pharmacy,Centar,,,,,,,,,,,,,,,,,,,,,,,,,82620256,6,2020-03-25 16:50:13+00:00,Kalepom,"Tri Ćulafa, Đorđa Stanića, Stara Pijaca, Bijelo Polje, Opština Bijelo Polje, 84000, Crna Gora / Црна Гора"
19.7513143257583,43.0355151336901,3035309153,hospital,hospital,Dom Zdravlja,,,,,,,,,,,,,,yes,,,,,,,,,,,82620256,4,2020-03-25 16:50:13+00:00,Kalepom,"Dom Zdravlja, 13 Jula, Stara Pijaca, Bijelo Polje, Opština Bijelo Polje, 84000, Crna Gora / Црна Гора"
19.77183817005,43.0524596538695,3091247681,pharmacy,pharmacy,Apoteka Lijek,,,,,,,,,,,,yes,,,,,,,,,,,,,77458150,5,2019-11-23 12:40:03+00:00,Badojo,"Imperijal, Industrijska, Šurevice, Nedakusi, Resnik, Opština Bijelo Polje, 84000, Crna Gora / Црна Гора"
18.9567628785372,42.7517726238409,3274263377,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,106286915,2,2021-06-13 15:09:26+00:00,Linfindel,"šavnička ulica, Nikšić, Opština Nikšić, 81400, Crna Gora / Црна Гора"
18.8377187310773,42.2780099382962,3386463702,pharmacy,,Benu,,,,,,,,,,,,,,,,,,,,,,,,,127060089,2,2022-10-05 17:46:21+00:00,5R-MFT,"Benu, Stefan Mitrov Ljubiša, Stari grad, Budva, Opština Budva, 58310, Crna Gora / Црна Гора"
19.7514037606652,43.0357841927819,3516139183,pharmacy,pharmacy,Gušmirović,,,,,,,,,,,,,,,,,,,,,,13 Jul,,Bijelo Polje,82620256,5,2020-03-25 16:50:13+00:00,Kalepom,"Gušmirović, 13 Jula, Stara Pijaca, Bijelo Polje, Opština Bijelo Polje, 84000, Crna Gora / Црна Гора"
19.7475513541476,43.0363583531493,3516178153,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,82620256,3,2020-03-25 16:50:13+00:00,Kalepom,"Stara Pijaca, Bijelo Polje, Opština Bijelo Polje, 84000, Crna Gora / Црна Гора"
19.7541453973742,43.0378071651129,3521881577,dentist,,Mrdović,,,,,,,,,,,,,,no,,,,,,,,Ulica 11,,Bijelo Polje,78341246,3,2019-12-13 00:15:30+00:00,hayes9,"Mrdović, Ulica 11, Pruška, Bijelo Polje, Opština Bijelo Polje, 84000, Crna Gora / Црна Гора"
19.7468794607892,43.0331159815447,3521884629,dentist,dentist,Spomenko Zorec,,,,,,,08:00-17:00,,,,,,,,,,,,,,,Slobode,,Bijelo Polje,82620256,5,2020-03-25 16:50:13+00:00,Kalepom,"Spomenko Zorec, Slobode, Stara Pijaca, Bijelo Polje, Opština Bijelo Polje, 84000, Crna Gora / Црна Гора"
19.7341883373752,43.0319733605041,3521887757,dentist,,Idrizović,,,,,,,,,,,,,,,,,,,,,,Vladike Kneževića Volođina,,Bijelo Polje,78334473,2,2019-12-12 18:58:06+00:00,hayes9,"Elektro-Ekonomska Škola, Vladike Kneževića Volođina, Babića brijeg, Bijelo Polje, Opština Bijelo Polje, 84000, Crna Gora / Црна Гора"
19.7494732407263,43.0369488582279,3521888327,dentist,dentist,,,,,,,,,,,,,,,,,,,,,,,Slobodana Penezića,,Bijelo Polje,82620256,3,2020-03-25 16:50:13+00:00,Kalepom,"Milanez, Slobodana Penezića, Gornja Pruška, Bijelo Polje, Opština Bijelo Polje, 84000, Crna Gora / Црна Гора"
19.7743297745873,43.0441929180456,3521974449,dentist,,Apex Dent,,,,,,,,,,,,,,,,,,,,,,Rasovo,,Bijelo Polje,31202882,1,2015-05-16 14:34:42+00:00,dankoknee,"Apex Dent, Resnička, Šurevice, Franca - Mahala, Resnik, Opština Bijelo Polje, 84000, Crna Gora / Црна Гора"
19.7659236477136,43.0469843432595,3521978075,dentist,dentist,Mrdak,,,,,,,,,,,,,,,,,,,,,,Industrijska bb,,Bijelo Polje,77458150,2,2019-11-23 12:40:03+00:00,Badojo,"Mrdak, Industrijska, Šurevice, Nedakusi, Opština Bijelo Polje, 84000, Crna Gora / Црна Гора"
19.0947621971098,42.096082993029,3687864421,pharmacy,,Meditas,,,,,,,Mo-Sa 07:30-21:30,,,,,,,,,,,,,,,,,,126876504,3,2022-10-02 00:02:14+00:00,L29Ah,"2, ulica popa Dukljanina, Topolica, Bar, Opština Bar, 85354, Crna Gora / Црна Гора"
19.8851004807008,42.6614341478174,3767804462,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,34375557,1,2015-10-01 19:09:39+00:00,user_1737004,"Baće, Murino, Opština Plav, 84323, Crna Gora / Црна Гора"
19.3631926462416,43.3598558944744,3882688047,dentist,dentist,Vita Dent,,,,,,,,,,,,,,,,,,,,,,,,,102067735,3,2021-03-31 16:22:06+00:00,Badojo,"Vita Dent, Vuka Karadzića, Pljevlja, Opština Pljevlja, 84210, Crna Gora / Црна Гора"
19.3589529957974,43.3558255401524,3882807861,pharmacy,pharmacy,Benu,,,,,,,,,,,,,,,,,,,,,,,,,109424664,3,2021-08-09 18:54:51+00:00,CRCulver,"Benu, Tršova, Pljevlja, Opština Pljevlja, 84210, Crna Gora / Црна Гора"
19.8720630170476,42.8412031721126,3964813325,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,36782803,1,2016-01-24 19:56:29+00:00,user_1737004,"26, Miljana Vukova, Mahala, Беране, Opština Berane, 84300, Crna Gora / Црна Гора"
19.1206294208556,42.0831473694994,4110478842,doctors,doctor,"Antullus, dr. Martinovič ORL ordinacija",,,,,,,,,,,,,,,,,,,,,,,,,77479778,2,2019-11-24 11:36:51+00:00,Badojo,"Antullus, dr. Martinovič ORL ordinacija, Marka Sekulića, Polje-dio, Polje, Opština Bar, 85354, Crna Gora / Црна Гора"
18.6552704314327,42.4549823405976,4140471437,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,38781606,1,2016-04-22 10:42:15+00:00,vlb44,"Pro Clean Laundry, Jadranska magistrala, Dubravica, Malovići, Bijela, Opština Herceg Novi, 85343, Crna Gora / Црна Гора"
19.1443074591304,43.1993705280772,4208982891,doctors,,Kaljevic,,,,,,,,,,,,,,,,,,,,,,,,,45328868,2,2017-01-20 17:04:33+00:00,user_1737004,"Kaljevic, M-6, Divljaka, Tepačko Polje, Opština Žabljak, 84220, Crna Gora / Црна Гора"
18.8439810185763,42.289120989143,4257651589,clinic,clinic,Ginekolog,,,,,,,,,,,,,,,,,,,,,,,,,109649204,3,2021-08-13 21:06:20+00:00,Note Control,"Ginekolog, Ulica XIII, Budva, Opština Budva, 83510, Crna Gora / Црна Гора"
18.8439488320682,42.2887157241246,4258815790,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,109649204,2,2021-08-13 21:06:20+00:00,Note Control,"BENU, Ulica XIII, Budva, Opština Budva, 83510, Crna Gora / Црна Гора"
18.8439883946511,42.2889890579871,4258831489,dentist,dentist,Dental Medika,,,,,,,,,,,,,,,,,,,,,,,,,122826522,4,2022-06-25 06:48:46+00:00,Nuit14,"Dental Medika, Ulica XIII, Budva, Opština Budva, 83510, Crna Gora / Црна Гора"
19.0478881638116,42.1403219236075,4262630194,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,76413487,2,2019-10-30 20:08:01+00:00,Badojo,"Sutomorska, Staro Sutomore, Sutomore, Opština Bar, 85000, Crna Gora / Црна Гора"
18.6245108584426,42.4418307992423,4268946490,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,40333246,1,2016-06-27 23:42:19+00:00,VikN,"Otzovice, Jadranska magistrala, Baošići, Opština Herceg Novi, 85434, Crna Gora / Црна Гора"
18.5369515700544,42.451969716959,4272436089,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,106658657,2,2021-06-20 09:37:44+00:00,TheEdgeOfRage,"28, Trg Nikole Đurkovića, Dubrava, Marići, Herceg Novi, Opština Herceg Novi, 85340, Crna Gora / Црна Гора"
18.9483595176916,42.7743791196141,4278098197,pharmacy,pharmacy,Apoteka,,,,,,,,,,,,,,,,,,,,,,,,,89309035,3,2020-08-12 14:04:41+00:00,Badojo,"Apoteka, Karađorđeva, Nikšić, Opština Nikšić, 81400, Crna Gora / Црна Гора"
18.881302951199,42.280209517327,4283645591,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,112185661,3,2021-10-06 20:07:52+00:00,Arisuaq,"Rafailovići, Opština Budva, 85316, Crna Gora / Црна Гора"
19.0971968885246,42.0990598259411,4285078595,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,78230893,2,2019-12-11 00:26:18+00:00,edc22,"20, ulica Mila Boškovića, Topolica, Bar, Opština Bar, 85354, Crna Gora / Црна Гора"
19.2786043234332,42.4258238787518,4305861995,clinic,,Kina Medika,,,,,,,,,,,,,,,,,,,,,,,,,40779090,1,2016-07-16 12:45:43+00:00,Aleksandar M Andjic,"Kina Medika, Bulevar Veljka Vlahovića, Stari Aerodrom, Podgorica, Glavni grad Podgorica, 20000, Crna Gora / Црна Гора"
18.6517367886928,42.4508019502089,4306494889,clinic,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,101529911,2,2021-03-22 21:21:32+00:00,Badojo,"IDEA, Trg dobrovoljnih davalaca krvi, Dubravica, Bijela, Opština Herceg Novi, 85434, Crna Gora / Црна Гора"
19.359760089254,43.3563533485952,4310957689,pharmacy,pharmacy,Risto Vukotić,,,,,,,,,,,,,,,,,,,,,,,,,109424664,4,2021-08-09 18:54:51+00:00,CRCulver,"Risto Vukotić, Tršova, Pljevlja, Opština Pljevlja, 84210, Crna Gora / Црна Гора"
19.2773657296013,42.434524378065,4318304590,pharmacy,pharmacy,Meditas,,,,,,,,,,,,,,,,,,,,,,,,,110566720,4,2021-09-01 12:52:22+00:00,CRCulver,"Meditas, Bora Stankovića, Stari Aerodrom, Podgorica, Glavni grad Podgorica, 20000, Crna Gora / Црна Гора"
19.2992615238043,42.0018428248972,4318889489,hospital,,Amblulanta Katerkoll,,,,,,,,,,,,,,,,,,,,,,Vladimir Sas bb,,,41000419,1,2016-07-24 23:08:47+00:00,Edon Stanaj,"Amblulanta Katerkoll, M-1, Vladimir, Opština Ulcinj - Komuna e Ulqinit, 85366, Crna Gora / Црна Гора"
19.298790293208,42.0025311467858,4319746091,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,98127555,3,2021-01-25 14:05:19+00:00,Badojo,"vitapharm, M-1, Vladimir, Opština Ulcinj - Komuna e Ulqinit, 85366, Crna Gora / Црна Гора"
19.2427475474853,41.9132287578136,4325637762,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,41091866,1,2016-07-28 18:09:03+00:00,McKai,"Đerana - Gjerana, Opština Ulcinj - Komuna e Ulqinit, 85361, Crna Gora / Црна Гора"
19.2427331306119,41.9132888560594,4325637763,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,,41091866,1,2016-07-28 18:09:03+00:00,McKai,"Đerana - Gjerana, Opština Ulcinj - Komuna e Ulqinit, 85361, Crna Gora / Црна Гора"
19.2490952465777,42.4229867721656,4327757091,doctors,,JZU Zabjelo,,,,,,,Mo-Fr 06:00-20:00,,,,,,,,,,,,,,,Jerevanska,,,44408188,2,2016-12-14 20:57:15+00:00,Rade Stijepović,"JZU Zabjelo, Jerevanska, Zabjelo, Podgorica, Glavni grad Podgorica, 81106, Crna Gora / Црна Гора"
19.2611699648323,42.4365091289174,4344444932,pharmacy,pharmacy,Petanović,,,,,,,,,,,,,,,,,,,,,,,,,106287192,4,2021-06-13 15:17:06+00:00,Linfindel,"Metalka, Kralja Nikole, Stara Varoš, Podgorica, Glavni grad Podgorica, 81108, Crna Gora / Црна Гора"
19.584146319418,42.9625703640371,4366592891,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,41693509,1,2016-08-25 16:54:11+00:00,Nikola Minic,"DOM ZDRAVLJA MOJKOVAC, Njegoševa, Ravni, Babića Polje, Opština Mojkovac, 84205, Crna Gora / Црна Гора"
19.5802302942554,42.9600597325795,4366597290,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,41694002,1,2016-08-25 17:11:25+00:00,Nikola Minic,"Idea mojkovac objekat gradac, Valjevska, Babića Polje, Opština Mojkovac, 84205, Crna Gora / Црна Гора"
19.5804371596257,42.9628340587109,4366597291,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,,41694002,1,2016-08-25 17:11:26+00:00,Nikola Minic,"LUKA, Njegoševa, Ravni, Babića Polje, Opština Mojkovac, 84205, Crna Gora / Црна Гора"
19.2477735880853,42.4262455723005,4370845318,dentist,,Bamident,,,,,,,,,,,,,,,,,,,,,,Vojvode Ilije Plamenca,,,44408188,2,2016-12-14 20:57:15+00:00,Rade Stijepović,"Bamident, Vojvode Ilije Plamenca, Zabjelo, Podgorica, Glavni grad Podgorica, 81101, Crna Gora / Црна Гора"
